31		14		user		jane seymour		0.33554915,0.19797276,0.0,0.19797276,4.816047E-4,1.0,0.057795286,1.0,0.0,1.0,0.4296323,1.0,0.016333198,1.0,0.0,1.0,0.0,1.0,0.0104386015,1.0,0.12083956,1.0,0.0018643537,1.0,0.12083956,1.0,0.0,1.0,0.11599094,1.0,0.11599094,1.0,0.11599094,1.0,0.0,1.0,0.11599094,0.4966569,0.0,0.4966569,0.48139995,0.4966569,0.0,0.4966569,0.0,0.4966569,0.0,0.4966569,0.0034385906,0.4966569,0.0034385906,0.4966569,0.0034385906,0.4966569,0.2079803,0.4966569,0.2079803,0.4966569,0.0,0.4966569,0.2079803,0.4966569,0.10247245,0.4966569,0.035012122,0.4966569,0.52655333,0.4966569,0.14002977,0.4966569,0.14002977,0.4966569,0.14002977,0.4966569,0.14002977,0.4966569,0.14002977,0.4966569,0.0,0.4966569,0.17220388,0.4966569,0.0014308892,0.4966569,0.17220388,0.4966569,0.17220388,0.59569037,0.2081859,0.59569037,0.30452356,0.59569037,0.30452356,0.59569037,0.045834754,0.59569037,0.045834754,0.59569037,0.045834754,0.59569037,0.023691028,0.5362914,0.025717825,0.5362914,0.025717825,0.5362914,0.025717825,0.5362914,0.023691028,0.5362914,0.07490405,0.5362914,0.0,0.5362914,0.07490405,0.5362914,0.48732617,0.5362914,0.036184166,0.5062814,0.036184166,0.5062814,0.2079803,0.5062814,0.2079803,0.5062814,0.2079803,0.5062814,0.0,0.5062814,0.314536,0.5062814,0.2079803,0.5062814,0.0,0.5062814,0.0,0.5062814,0.2079803,0.48217547,0.2079803,0.48217547,0.104150124,0.48217547,0.48732617,0.48217547,0.0,0.48217547,0.59137005,0.48217547,0.0,0.14991781,0.05023134,0.14991781,0.05023134,0.32370496,0.0,0.59074754,0.05023134,0.59074754,0.0,0.59074754,0.2079803,0.59074754,0.015280456,0.59074754,0.0,0.59074754,0.27271238,0.59074754,0.4492542,0.59074754,0.27271238,0.59074754,0.27271238,0.59074754,0.4492542,0.59074754,0.007311595,0.59074754,0.0,0.59074754,0.007311595,0.59074754,0.0,0.5062814,0.007311595,0.48217547,0.0,0.48217547,0.4610534,0.59133375,0.18958493,0.59133375,0.18958493,0.59133375,0.18958493,0.59133375,0.10996432,0.59133375
33		14		user		jane seymour		0.33554915,0.19797276,0.0,0.19797276,4.816047E-4,1.0,0.057795286,1.0,0.0,1.0,0.4296323,1.0,0.016333198,1.0,0.0,1.0,0.0,1.0,0.0104386015,1.0,0.12083956,1.0,0.0018643537,1.0,0.12083956,1.0,0.0,1.0,0.11599094,1.0,0.11599094,1.0,0.11599094,1.0,0.0,1.0,0.11599094,0.4966569,0.0,0.4966569,0.48139995,0.4966569,0.0,0.4966569,0.0,0.4966569,0.0,0.4966569,0.0034385906,0.4966569,0.0034385906,0.4966569,0.0034385906,0.4966569,0.2079803,0.4966569,0.2079803,0.4966569,0.0,0.4966569,0.2079803,0.4966569,0.10247245,0.4966569,0.035012122,0.4966569,0.52655333,0.4966569,0.14002977,0.4966569,0.14002977,0.4966569,0.14002977,0.4966569,0.14002977,0.4966569,0.14002977,0.4966569,0.0,0.4966569,0.17220388,0.4966569,0.0014308892,0.4966569,0.17220388,0.4966569,0.17220388,0.59569037,0.2081859,0.59569037,0.30452356,0.59569037,0.30452356,0.59569037,0.045834754,0.59569037,0.045834754,0.59569037,0.045834754,0.59569037,0.023691028,0.5362914,0.025717825,0.5362914,0.025717825,0.5362914,0.025717825,0.5362914,0.023691028,0.5362914,0.07490405,0.5362914,0.0,0.5362914,0.07490405,0.5362914,0.48732617,0.5362914,0.036184166,0.5062814,0.036184166,0.5062814,0.2079803,0.5062814,0.2079803,0.5062814,0.2079803,0.5062814,0.0,0.5062814,0.314536,0.5062814,0.2079803,0.5062814,0.0,0.5062814,0.0,0.5062814,0.2079803,0.48217547,0.2079803,0.48217547,0.104150124,0.48217547,0.48732617,0.48217547,0.0,0.48217547,0.59137005,0.48217547,0.0,0.14991781,0.05023134,0.14991781,0.05023134,0.32370496,0.0,0.59074754,0.05023134,0.59074754,0.0,0.59074754,0.2079803,0.59074754,0.015280456,0.59074754,0.0,0.59074754,0.27271238,0.59074754,0.4492542,0.59074754,0.27271238,0.59074754,0.27271238,0.59074754,0.4492542,0.59074754,0.007311595,0.59074754,0.0,0.59074754,0.007311595,0.59074754,0.0,0.5062814,0.007311595,0.48217547,0.0,0.48217547,0.4610534,0.59133375,0.18958493,0.59133375,0.18958493,0.59133375,0.18958493,0.59133375,0.10996432,0.59133375
35		14		user		jane seymour		0.33554915,0.19797276,0.0,0.19797276,4.816047E-4,1.0,0.057795286,1.0,0.0,1.0,0.4296323,1.0,0.016333198,1.0,0.0,1.0,0.0,1.0,0.0104386015,1.0,0.12083956,1.0,0.0018643537,1.0,0.12083956,1.0,0.0,1.0,0.11599094,1.0,0.11599094,1.0,0.11599094,1.0,0.0,1.0,0.11599094,0.4966569,0.0,0.4966569,0.48139995,0.4966569,0.0,0.4966569,0.0,0.4966569,0.0,0.4966569,0.0034385906,0.4966569,0.0034385906,0.4966569,0.0034385906,0.4966569,0.2079803,0.4966569,0.2079803,0.4966569,0.0,0.4966569,0.2079803,0.4966569,0.10247245,0.4966569,0.035012122,0.4966569,0.52655333,0.4966569,0.14002977,0.4966569,0.14002977,0.4966569,0.14002977,0.4966569,0.14002977,0.4966569,0.14002977,0.4966569,0.0,0.4966569,0.17220388,0.4966569,0.0014308892,0.4966569,0.17220388,0.4966569,0.17220388,0.59569037,0.2081859,0.59569037,0.30452356,0.59569037,0.30452356,0.59569037,0.045834754,0.59569037,0.045834754,0.59569037,0.045834754,0.59569037,0.023691028,0.5362914,0.025717825,0.5362914,0.025717825,0.5362914,0.025717825,0.5362914,0.023691028,0.5362914,0.07490405,0.5362914,0.0,0.5362914,0.07490405,0.5362914,0.48732617,0.5362914,0.036184166,0.5062814,0.036184166,0.5062814,0.2079803,0.5062814,0.2079803,0.5062814,0.2079803,0.5062814,0.0,0.5062814,0.314536,0.5062814,0.2079803,0.5062814,0.0,0.5062814,0.0,0.5062814,0.2079803,0.48217547,0.2079803,0.48217547,0.104150124,0.48217547,0.48732617,0.48217547,0.0,0.48217547,0.59137005,0.48217547,0.0,0.14991781,0.05023134,0.14991781,0.05023134,0.32370496,0.0,0.59074754,0.05023134,0.59074754,0.0,0.59074754,0.2079803,0.59074754,0.015280456,0.59074754,0.0,0.59074754,0.27271238,0.59074754,0.4492542,0.59074754,0.27271238,0.59074754,0.27271238,0.59074754,0.4492542,0.59074754,0.007311595,0.59074754,0.0,0.59074754,0.007311595,0.59074754,0.0,0.5062814,0.007311595,0.48217547,0.0,0.48217547,0.4610534,0.59133375,0.18958493,0.59133375,0.18958493,0.59133375,0.18958493,0.59133375,0.10996432,0.59133375
37		14		user		isla fisher		0.42830864,0.07025192,0.07064729,0.07025192,0.041981567,0.4966569,0.12638474,0.4966569,0.0,0.4966569,0.2917267,0.4966569,0.06739959,0.4966569,0.0,0.4966569,0.0665187,0.4966569,0.08388161,0.4966569,0.024335762,0.4966569,0.051970154,0.4966569,0.08388161,0.4966569,0.02128597,0.4966569,0.1702039,0.4966569,0.1702039,0.4966569,0.1702039,0.4966569,0.0,0.4966569,0.1702039,1.0,0.0,1.0,0.23064916,1.0,0.011210875,1.0,6.91033E-4,1.0,6.91033E-4,1.0,0.0036919552,1.0,0.0036919552,1.0,0.0036919552,1.0,0.17364009,1.0,0.17364009,1.0,0.0,1.0,0.17364009,1.0,0.20348872,1.0,0.028888548,1.0,0.39934817,1.0,0.19149101,1.0,0.19149101,1.0,0.19149101,1.0,0.19149101,1.0,0.19149101,1.0,0.0,1.0,0.21876967,1.0,0.027683917,1.0,0.21876967,1.0,0.21876967,0.38228855,0.19784571,0.38228855,0.42258254,0.38228855,0.42258254,0.38228855,0.032665573,0.38228855,0.032665573,0.38228855,0.032665573,0.38228855,0.0,0.56088865,0.0,0.56088865,0.0,0.56088865,0.0,0.56088865,0.0,0.56088865,0.05001864,0.56088865,0.05001864,0.56088865,0.05001864,0.56088865,0.39135283,0.56088865,0.13765372,0.2161087,0.13765372,0.2161087,0.17364009,0.2161087,0.17364009,0.2161087,0.17364009,0.2161087,0.0,0.2161087,0.36670384,0.2161087,0.17364009,0.2161087,0.0,0.2161087,0.0,0.2161087,0.17364009,0.3059533,0.17364009,0.3059533,0.2373358,0.3059533,0.39135283,0.3059533,0.0,0.3059533,0.29769495,0.3059533,0.02418431,0.11550681,0.02418431,0.11550681,0.02418431,0.20878036,0.02418431,0.6026621,0.02418431,0.6026621,0.0,0.6026621,0.17364009,0.6026621,0.026647942,0.6026621,0.0,0.6026621,0.16245426,0.6026621,0.48563775,0.6026621,0.16245426,0.6026621,0.16245426,0.6026621,0.48563775,0.6026621,0.17621343,0.6026621,0.17448227,0.6026621,0.17621343,0.6026621,0.17448227,0.2161087,0.17621343,0.3059533,0.0,0.3059533,0.3433811,0.28430128,0.33393058,0.28430128,0.33393058,0.28430128,0.33393058,0.28430128,0.23549819,0.28430128
39		14		user		isla fisher		0.42830864,0.07025192,0.07064729,0.07025192,0.041981567,0.4966569,0.12638474,0.4966569,0.0,0.4966569,0.2917267,0.4966569,0.06739959,0.4966569,0.0,0.4966569,0.0665187,0.4966569,0.08388161,0.4966569,0.024335762,0.4966569,0.051970154,0.4966569,0.08388161,0.4966569,0.02128597,0.4966569,0.1702039,0.4966569,0.1702039,0.4966569,0.1702039,0.4966569,0.0,0.4966569,0.1702039,1.0,0.0,1.0,0.23064916,1.0,0.011210875,1.0,6.91033E-4,1.0,6.91033E-4,1.0,0.0036919552,1.0,0.0036919552,1.0,0.0036919552,1.0,0.17364009,1.0,0.17364009,1.0,0.0,1.0,0.17364009,1.0,0.20348872,1.0,0.028888548,1.0,0.39934817,1.0,0.19149101,1.0,0.19149101,1.0,0.19149101,1.0,0.19149101,1.0,0.19149101,1.0,0.0,1.0,0.21876967,1.0,0.027683917,1.0,0.21876967,1.0,0.21876967,0.38228855,0.19784571,0.38228855,0.42258254,0.38228855,0.42258254,0.38228855,0.032665573,0.38228855,0.032665573,0.38228855,0.032665573,0.38228855,0.0,0.56088865,0.0,0.56088865,0.0,0.56088865,0.0,0.56088865,0.0,0.56088865,0.05001864,0.56088865,0.05001864,0.56088865,0.05001864,0.56088865,0.39135283,0.56088865,0.13765372,0.2161087,0.13765372,0.2161087,0.17364009,0.2161087,0.17364009,0.2161087,0.17364009,0.2161087,0.0,0.2161087,0.36670384,0.2161087,0.17364009,0.2161087,0.0,0.2161087,0.0,0.2161087,0.17364009,0.3059533,0.17364009,0.3059533,0.2373358,0.3059533,0.39135283,0.3059533,0.0,0.3059533,0.29769495,0.3059533,0.02418431,0.11550681,0.02418431,0.11550681,0.02418431,0.20878036,0.02418431,0.6026621,0.02418431,0.6026621,0.0,0.6026621,0.17364009,0.6026621,0.026647942,0.6026621,0.0,0.6026621,0.16245426,0.6026621,0.48563775,0.6026621,0.16245426,0.6026621,0.16245426,0.6026621,0.48563775,0.6026621,0.17621343,0.6026621,0.17448227,0.6026621,0.17621343,0.6026621,0.17448227,0.2161087,0.17621343,0.3059533,0.0,0.3059533,0.3433811,0.28430128,0.33393058,0.28430128,0.33393058,0.28430128,0.33393058,0.28430128,0.23549819,0.28430128
40		14		tmn		jillian michaels		0.15533294,0.21587354,0.0,0.21587354,0.04479171,0.48139995,0.08695064,0.48139995,0.0,0.48139995,0.47709593,0.48139995,0.021779153,0.48139995,0.0,0.48139995,0.06325684,0.48139995,0.14735395,0.48139995,0.13157447,0.48139995,0.14735395,0.48139995,0.14735395,0.48139995,0.0,0.48139995,0.08903634,0.48139995,0.08903634,0.48139995,0.08903634,0.48139995,0.0,0.48139995,0.08903634,0.23064916,0.0,0.23064916,1.0,0.23064916,0.0,0.23064916,0.061415453,0.23064916,0.061415453,0.23064916,0.061415453,0.23064916,0.061415453,0.23064916,0.0,0.23064916,0.067212544,0.23064916,0.067212544,0.23064916,0.0,0.23064916,0.067212544,0.23064916,0.054204583,0.23064916,0.0,0.23064916,0.38088647,0.23064916,0.11360771,0.23064916,0.11360771,0.23064916,0.11360771,0.23064916,0.11360771,0.23064916,0.11360771,0.23064916,0.0,0.23064916,0.011447397,0.23064916,0.0,0.23064916,0.011447397,0.23064916,0.011447397,0.53078425,0.09172508,0.53078425,0.18922494,0.53078425,0.18922494,0.53078425,0.022021716,0.53078425,0.022021716,0.53078425,0.022021716,0.53078425,0.0,0.47323713,0.14654648,0.47323713,0.14654648,0.47323713,0.14654648,0.47323713,0.0,0.47323713,0.0,0.47323713,0.0,0.47323713,0.0,0.47323713,0.2690946,0.47323713,0.0099449735,0.49537596,0.0099449735,0.49537596,0.067212544,0.49537596,0.067212544,0.49537596,0.067212544,0.49537596,0.0,0.49537596,0.2022811,0.49537596,0.067212544,0.49537596,0.0,0.49537596,0.0,0.49537596,0.067212544,0.49513447,0.067212544,0.49513447,0.0,0.49513447,0.2690946,0.49513447,0.0,0.49513447,0.64597845,0.49513447,0.0273814,0.0124443,0.023156729,0.0124443,0.0273814,0.30521345,0.0273814,0.6183638,0.0273814,0.6183638,0.0,0.6183638,0.067212544,0.6183638,0.04596964,0.6183638,0.0,0.6183638,0.34813654,0.6183638,0.36847016,0.6183638,0.34813654,0.6183638,0.34813654,0.6183638,0.36847016,0.6183638,0.0,0.6183638,0.06670752,0.6183638,0.06670752,0.6183638,0.06670752,0.49537596,0.06670752,0.49513447,0.0,0.49513447,0.37629533,0.6232824,0.11740983,0.6232824,0.11740983,0.6232824,0.11740983,0.6232824,0.17852643,0.6232824
41		14		user		isla fisher		0.42830864,0.07025192,0.07064729,0.07025192,0.041981567,0.4966569,0.12638474,0.4966569,0.0,0.4966569,0.2917267,0.4966569,0.06739959,0.4966569,0.0,0.4966569,0.0665187,0.4966569,0.08388161,0.4966569,0.024335762,0.4966569,0.051970154,0.4966569,0.08388161,0.4966569,0.02128597,0.4966569,0.1702039,0.4966569,0.1702039,0.4966569,0.1702039,0.4966569,0.0,0.4966569,0.1702039,1.0,0.0,1.0,0.23064916,1.0,0.011210875,1.0,6.91033E-4,1.0,6.91033E-4,1.0,0.0036919552,1.0,0.0036919552,1.0,0.0036919552,1.0,0.17364009,1.0,0.17364009,1.0,0.0,1.0,0.17364009,1.0,0.20348872,1.0,0.028888548,1.0,0.39934817,1.0,0.19149101,1.0,0.19149101,1.0,0.19149101,1.0,0.19149101,1.0,0.19149101,1.0,0.0,1.0,0.21876967,1.0,0.027683917,1.0,0.21876967,1.0,0.21876967,0.38228855,0.19784571,0.38228855,0.42258254,0.38228855,0.42258254,0.38228855,0.032665573,0.38228855,0.032665573,0.38228855,0.032665573,0.38228855,0.0,0.56088865,0.0,0.56088865,0.0,0.56088865,0.0,0.56088865,0.0,0.56088865,0.05001864,0.56088865,0.05001864,0.56088865,0.05001864,0.56088865,0.39135283,0.56088865,0.13765372,0.2161087,0.13765372,0.2161087,0.17364009,0.2161087,0.17364009,0.2161087,0.17364009,0.2161087,0.0,0.2161087,0.36670384,0.2161087,0.17364009,0.2161087,0.0,0.2161087,0.0,0.2161087,0.17364009,0.3059533,0.17364009,0.3059533,0.2373358,0.3059533,0.39135283,0.3059533,0.0,0.3059533,0.29769495,0.3059533,0.02418431,0.11550681,0.02418431,0.11550681,0.02418431,0.20878036,0.02418431,0.6026621,0.02418431,0.6026621,0.0,0.6026621,0.17364009,0.6026621,0.026647942,0.6026621,0.0,0.6026621,0.16245426,0.6026621,0.48563775,0.6026621,0.16245426,0.6026621,0.16245426,0.6026621,0.48563775,0.6026621,0.17621343,0.6026621,0.17448227,0.6026621,0.17621343,0.6026621,0.17448227,0.2161087,0.17621343,0.3059533,0.0,0.3059533,0.3433811,0.28430128,0.33393058,0.28430128,0.33393058,0.28430128,0.33393058,0.28430128,0.23549819,0.28430128
43		14		user		isla fisher		0.42830864,0.07025192,0.07064729,0.07025192,0.041981567,0.4966569,0.12638474,0.4966569,0.0,0.4966569,0.2917267,0.4966569,0.06739959,0.4966569,0.0,0.4966569,0.0665187,0.4966569,0.08388161,0.4966569,0.024335762,0.4966569,0.051970154,0.4966569,0.08388161,0.4966569,0.02128597,0.4966569,0.1702039,0.4966569,0.1702039,0.4966569,0.1702039,0.4966569,0.0,0.4966569,0.1702039,1.0,0.0,1.0,0.23064916,1.0,0.011210875,1.0,6.91033E-4,1.0,6.91033E-4,1.0,0.0036919552,1.0,0.0036919552,1.0,0.0036919552,1.0,0.17364009,1.0,0.17364009,1.0,0.0,1.0,0.17364009,1.0,0.20348872,1.0,0.028888548,1.0,0.39934817,1.0,0.19149101,1.0,0.19149101,1.0,0.19149101,1.0,0.19149101,1.0,0.19149101,1.0,0.0,1.0,0.21876967,1.0,0.027683917,1.0,0.21876967,1.0,0.21876967,0.38228855,0.19784571,0.38228855,0.42258254,0.38228855,0.42258254,0.38228855,0.032665573,0.38228855,0.032665573,0.38228855,0.032665573,0.38228855,0.0,0.56088865,0.0,0.56088865,0.0,0.56088865,0.0,0.56088865,0.0,0.56088865,0.05001864,0.56088865,0.05001864,0.56088865,0.05001864,0.56088865,0.39135283,0.56088865,0.13765372,0.2161087,0.13765372,0.2161087,0.17364009,0.2161087,0.17364009,0.2161087,0.17364009,0.2161087,0.0,0.2161087,0.36670384,0.2161087,0.17364009,0.2161087,0.0,0.2161087,0.0,0.2161087,0.17364009,0.3059533,0.17364009,0.3059533,0.2373358,0.3059533,0.39135283,0.3059533,0.0,0.3059533,0.29769495,0.3059533,0.02418431,0.11550681,0.02418431,0.11550681,0.02418431,0.20878036,0.02418431,0.6026621,0.02418431,0.6026621,0.0,0.6026621,0.17364009,0.6026621,0.026647942,0.6026621,0.0,0.6026621,0.16245426,0.6026621,0.48563775,0.6026621,0.16245426,0.6026621,0.16245426,0.6026621,0.48563775,0.6026621,0.17621343,0.6026621,0.17448227,0.6026621,0.17621343,0.6026621,0.17448227,0.2161087,0.17621343,0.3059533,0.0,0.3059533,0.3433811,0.28430128,0.33393058,0.28430128,0.33393058,0.28430128,0.33393058,0.28430128,0.23549819,0.28430128
45		14		user		isla fisher		0.42830864,0.07025192,0.07064729,0.07025192,0.041981567,0.4966569,0.12638474,0.4966569,0.0,0.4966569,0.2917267,0.4966569,0.06739959,0.4966569,0.0,0.4966569,0.0665187,0.4966569,0.08388161,0.4966569,0.024335762,0.4966569,0.051970154,0.4966569,0.08388161,0.4966569,0.02128597,0.4966569,0.1702039,0.4966569,0.1702039,0.4966569,0.1702039,0.4966569,0.0,0.4966569,0.1702039,1.0,0.0,1.0,0.23064916,1.0,0.011210875,1.0,6.91033E-4,1.0,6.91033E-4,1.0,0.0036919552,1.0,0.0036919552,1.0,0.0036919552,1.0,0.17364009,1.0,0.17364009,1.0,0.0,1.0,0.17364009,1.0,0.20348872,1.0,0.028888548,1.0,0.39934817,1.0,0.19149101,1.0,0.19149101,1.0,0.19149101,1.0,0.19149101,1.0,0.19149101,1.0,0.0,1.0,0.21876967,1.0,0.027683917,1.0,0.21876967,1.0,0.21876967,0.38228855,0.19784571,0.38228855,0.42258254,0.38228855,0.42258254,0.38228855,0.032665573,0.38228855,0.032665573,0.38228855,0.032665573,0.38228855,0.0,0.56088865,0.0,0.56088865,0.0,0.56088865,0.0,0.56088865,0.0,0.56088865,0.05001864,0.56088865,0.05001864,0.56088865,0.05001864,0.56088865,0.39135283,0.56088865,0.13765372,0.2161087,0.13765372,0.2161087,0.17364009,0.2161087,0.17364009,0.2161087,0.17364009,0.2161087,0.0,0.2161087,0.36670384,0.2161087,0.17364009,0.2161087,0.0,0.2161087,0.0,0.2161087,0.17364009,0.3059533,0.17364009,0.3059533,0.2373358,0.3059533,0.39135283,0.3059533,0.0,0.3059533,0.29769495,0.3059533,0.02418431,0.11550681,0.02418431,0.11550681,0.02418431,0.20878036,0.02418431,0.6026621,0.02418431,0.6026621,0.0,0.6026621,0.17364009,0.6026621,0.026647942,0.6026621,0.0,0.6026621,0.16245426,0.6026621,0.48563775,0.6026621,0.16245426,0.6026621,0.16245426,0.6026621,0.48563775,0.6026621,0.17621343,0.6026621,0.17448227,0.6026621,0.17621343,0.6026621,0.17448227,0.2161087,0.17621343,0.3059533,0.0,0.3059533,0.3433811,0.28430128,0.33393058,0.28430128,0.33393058,0.28430128,0.33393058,0.28430128,0.23549819,0.28430128
47		14		user		isla fisher		0.42830864,0.07025192,0.07064729,0.07025192,0.041981567,0.4966569,0.12638474,0.4966569,0.0,0.4966569,0.2917267,0.4966569,0.06739959,0.4966569,0.0,0.4966569,0.0665187,0.4966569,0.08388161,0.4966569,0.024335762,0.4966569,0.051970154,0.4966569,0.08388161,0.4966569,0.02128597,0.4966569,0.1702039,0.4966569,0.1702039,0.4966569,0.1702039,0.4966569,0.0,0.4966569,0.1702039,1.0,0.0,1.0,0.23064916,1.0,0.011210875,1.0,6.91033E-4,1.0,6.91033E-4,1.0,0.0036919552,1.0,0.0036919552,1.0,0.0036919552,1.0,0.17364009,1.0,0.17364009,1.0,0.0,1.0,0.17364009,1.0,0.20348872,1.0,0.028888548,1.0,0.39934817,1.0,0.19149101,1.0,0.19149101,1.0,0.19149101,1.0,0.19149101,1.0,0.19149101,1.0,0.0,1.0,0.21876967,1.0,0.027683917,1.0,0.21876967,1.0,0.21876967,0.38228855,0.19784571,0.38228855,0.42258254,0.38228855,0.42258254,0.38228855,0.032665573,0.38228855,0.032665573,0.38228855,0.032665573,0.38228855,0.0,0.56088865,0.0,0.56088865,0.0,0.56088865,0.0,0.56088865,0.0,0.56088865,0.05001864,0.56088865,0.05001864,0.56088865,0.05001864,0.56088865,0.39135283,0.56088865,0.13765372,0.2161087,0.13765372,0.2161087,0.17364009,0.2161087,0.17364009,0.2161087,0.17364009,0.2161087,0.0,0.2161087,0.36670384,0.2161087,0.17364009,0.2161087,0.0,0.2161087,0.0,0.2161087,0.17364009,0.3059533,0.17364009,0.3059533,0.2373358,0.3059533,0.39135283,0.3059533,0.0,0.3059533,0.29769495,0.3059533,0.02418431,0.11550681,0.02418431,0.11550681,0.02418431,0.20878036,0.02418431,0.6026621,0.02418431,0.6026621,0.0,0.6026621,0.17364009,0.6026621,0.026647942,0.6026621,0.0,0.6026621,0.16245426,0.6026621,0.48563775,0.6026621,0.16245426,0.6026621,0.16245426,0.6026621,0.48563775,0.6026621,0.17621343,0.6026621,0.17448227,0.6026621,0.17621343,0.6026621,0.17448227,0.2161087,0.17621343,0.3059533,0.0,0.3059533,0.3433811,0.28430128,0.33393058,0.28430128,0.33393058,0.28430128,0.33393058,0.28430128,0.23549819,0.28430128
49		14		user		isla fisher		0.42830864,0.07025192,0.07064729,0.07025192,0.041981567,0.4966569,0.12638474,0.4966569,0.0,0.4966569,0.2917267,0.4966569,0.06739959,0.4966569,0.0,0.4966569,0.0665187,0.4966569,0.08388161,0.4966569,0.024335762,0.4966569,0.051970154,0.4966569,0.08388161,0.4966569,0.02128597,0.4966569,0.1702039,0.4966569,0.1702039,0.4966569,0.1702039,0.4966569,0.0,0.4966569,0.1702039,1.0,0.0,1.0,0.23064916,1.0,0.011210875,1.0,6.91033E-4,1.0,6.91033E-4,1.0,0.0036919552,1.0,0.0036919552,1.0,0.0036919552,1.0,0.17364009,1.0,0.17364009,1.0,0.0,1.0,0.17364009,1.0,0.20348872,1.0,0.028888548,1.0,0.39934817,1.0,0.19149101,1.0,0.19149101,1.0,0.19149101,1.0,0.19149101,1.0,0.19149101,1.0,0.0,1.0,0.21876967,1.0,0.027683917,1.0,0.21876967,1.0,0.21876967,0.38228855,0.19784571,0.38228855,0.42258254,0.38228855,0.42258254,0.38228855,0.032665573,0.38228855,0.032665573,0.38228855,0.032665573,0.38228855,0.0,0.56088865,0.0,0.56088865,0.0,0.56088865,0.0,0.56088865,0.0,0.56088865,0.05001864,0.56088865,0.05001864,0.56088865,0.05001864,0.56088865,0.39135283,0.56088865,0.13765372,0.2161087,0.13765372,0.2161087,0.17364009,0.2161087,0.17364009,0.2161087,0.17364009,0.2161087,0.0,0.2161087,0.36670384,0.2161087,0.17364009,0.2161087,0.0,0.2161087,0.0,0.2161087,0.17364009,0.3059533,0.17364009,0.3059533,0.2373358,0.3059533,0.39135283,0.3059533,0.0,0.3059533,0.29769495,0.3059533,0.02418431,0.11550681,0.02418431,0.11550681,0.02418431,0.20878036,0.02418431,0.6026621,0.02418431,0.6026621,0.0,0.6026621,0.17364009,0.6026621,0.026647942,0.6026621,0.0,0.6026621,0.16245426,0.6026621,0.48563775,0.6026621,0.16245426,0.6026621,0.16245426,0.6026621,0.48563775,0.6026621,0.17621343,0.6026621,0.17448227,0.6026621,0.17621343,0.6026621,0.17448227,0.2161087,0.17621343,0.3059533,0.0,0.3059533,0.3433811,0.28430128,0.33393058,0.28430128,0.33393058,0.28430128,0.33393058,0.28430128,0.23549819,0.28430128
51		14		user		isla fisher		0.42830864,0.07025192,0.07064729,0.07025192,0.041981567,0.4966569,0.12638474,0.4966569,0.0,0.4966569,0.2917267,0.4966569,0.06739959,0.4966569,0.0,0.4966569,0.0665187,0.4966569,0.08388161,0.4966569,0.024335762,0.4966569,0.051970154,0.4966569,0.08388161,0.4966569,0.02128597,0.4966569,0.1702039,0.4966569,0.1702039,0.4966569,0.1702039,0.4966569,0.0,0.4966569,0.1702039,1.0,0.0,1.0,0.23064916,1.0,0.011210875,1.0,6.91033E-4,1.0,6.91033E-4,1.0,0.0036919552,1.0,0.0036919552,1.0,0.0036919552,1.0,0.17364009,1.0,0.17364009,1.0,0.0,1.0,0.17364009,1.0,0.20348872,1.0,0.028888548,1.0,0.39934817,1.0,0.19149101,1.0,0.19149101,1.0,0.19149101,1.0,0.19149101,1.0,0.19149101,1.0,0.0,1.0,0.21876967,1.0,0.027683917,1.0,0.21876967,1.0,0.21876967,0.38228855,0.19784571,0.38228855,0.42258254,0.38228855,0.42258254,0.38228855,0.032665573,0.38228855,0.032665573,0.38228855,0.032665573,0.38228855,0.0,0.56088865,0.0,0.56088865,0.0,0.56088865,0.0,0.56088865,0.0,0.56088865,0.05001864,0.56088865,0.05001864,0.56088865,0.05001864,0.56088865,0.39135283,0.56088865,0.13765372,0.2161087,0.13765372,0.2161087,0.17364009,0.2161087,0.17364009,0.2161087,0.17364009,0.2161087,0.0,0.2161087,0.36670384,0.2161087,0.17364009,0.2161087,0.0,0.2161087,0.0,0.2161087,0.17364009,0.3059533,0.17364009,0.3059533,0.2373358,0.3059533,0.39135283,0.3059533,0.0,0.3059533,0.29769495,0.3059533,0.02418431,0.11550681,0.02418431,0.11550681,0.02418431,0.20878036,0.02418431,0.6026621,0.02418431,0.6026621,0.0,0.6026621,0.17364009,0.6026621,0.026647942,0.6026621,0.0,0.6026621,0.16245426,0.6026621,0.48563775,0.6026621,0.16245426,0.6026621,0.16245426,0.6026621,0.48563775,0.6026621,0.17621343,0.6026621,0.17448227,0.6026621,0.17621343,0.6026621,0.17448227,0.2161087,0.17621343,0.3059533,0.0,0.3059533,0.3433811,0.28430128,0.33393058,0.28430128,0.33393058,0.28430128,0.33393058,0.28430128,0.23549819,0.28430128
