49		tmn		tech were how digital era daily		0.19376981,0.0,0.18692952,0.06240184,0.31082085,0.40299955,0.3429726,0.116324835,0.1500053,0.1500053,0.29368505,0.29368505,0.0,0.10769525,0.07483383,0.19339773,0.10841231,0.2251133,0.13922037,0.16052228,0.16052228,0.07757754,0.07757754,0.16052228,0.31449962,0.0,0.15057611,0.10769525,0.10621418,0.36742604,0.30924287,0.1630932,0.18692952,0.19376981,0.18692952,0.35778347,0.21642841,0.35778347,0.17712168,0.0,0.11235796,0.17964113,0.35778347,0.35778347,0.21642841,1.0,1.0,1.0,1.0,1.0,0.43214133,0.2821606,0.3691284,0.33947527,0.2924661,0.6015703,0.42889372,0.43214133,0.40315703,0.47963828,0.32759792,0.31352976,0.16022809,0.14134012,0.3691284,0.3691284,0.5215858,0.33257866,0.16130178,0.33257866,0.29788476,0.17706053,0.51829493,0.32211462,0.32211462,0.29788476,0.3691284,0.16022809,0.23395267,0.22774804,0.165934,0.29788476,0.22750992,0.43214133,0.19376981,0.11340478,0.38626093,0.29788476,0.3691284,0.38688532,0.33257866,0.23290361,0.33257866,0.6015703,0.22041488,0.072478525,0.21745048,0.46017742,0.19947566,0.13431069
50		user		you come forward		0.097335055,0.0,0.097335055,0.081138685,0.16322073,0.16934901,0.2046575,0.07920142,0.07920142,0.126074,0.04225209,0.126074,0.0,0.10601149,0.15038592,0.21475886,0.21475886,0.21475886,0.15915854,0.37430054,0.37430054,0.2907679,0.2907679,0.37430054,0.14537351,0.0,0.0,0.10601149,0.14023167,0.07265162,0.07265162,0.09787432,0.34231675,0.34231675,0.34231675,0.6256091,0.6256091,0.21572803,0.0018949679,0.0,0.16406398,0.05937151,0.6256091,0.21572803,0.6256091,0.43214133,0.43214133,0.43214133,0.21223713,0.43214133,1.0,0.39465088,0.80679137,0.5036294,0.26750863,0.3053612,0.80679137,1.0,0.42847934,0.80679137,0.2087485,0.32463443,0.25832912,0.25832912,0.80679137,0.80679137,0.37473702,0.3596808,0.38263395,0.3596808,0.6039262,0.32157755,0.8323377,0.5704773,0.3439408,0.6039262,0.80679137,0.17440106,0.098534495,0.10975724,0.15602598,0.6039262,0.32227752,1.0,0.20085166,0.14611986,0.80311763,0.6039262,0.80679137,0.20665915,0.52302605,0.10357685,0.3596808,0.4054967,0.19475845,0.040727645,0.33527905,0.55442005,0.34232718,0.27593118
57		user		give you my time in person		0.326304,0.0,0.326304,0.22383383,0.16322073,0.16934901,0.47715724,0.07920142,0.08961825,0.17748946,0.21841605,0.21841605,0.0,0.11100091,0.16525827,0.488833,0.21475886,0.488833,0.16889703,0.37430054,0.37430054,0.36074573,0.36074573,0.37430054,0.14537351,0.0,0.02914104,0.11100091,0.20883822,0.07265162,0.07265162,0.09787432,0.35955507,0.35955507,0.35955507,0.311885,0.311885,0.21572803,0.13944046,0.0,0.097187266,0.103918046,0.311885,0.21572803,0.311885,0.43214133,0.43214133,0.43214133,0.33947527,0.43214133,1.0,0.26379517,0.80679137,1.0,0.26750863,0.32287347,0.80679137,1.0,0.5133332,0.80679137,0.29409954,0.3429949,0.25832912,0.25832912,0.80679137,0.80679137,0.37473702,0.3596808,0.42481512,0.3596808,1.0,0.345376,0.8323377,0.5704773,0.3439408,1.0,0.80679137,0.17440106,0.21854493,0.326304,0.29369804,1.0,0.41677755,1.0,0.2546607,0.29297453,0.80311763,1.0,0.80679137,0.42762765,1.0,1.0,0.3596808,0.4054967,0.23557425,0.13213915,0.33527905,0.55442005,0.326304,0.20085166
87		user		saw my grandfather		0.20060937,0.0,0.0817576,0.0,0.084502146,0.06691729,0.21942495,0.033418633,0.033418633,0.033418633,0.02574625,0.033418633,0.0,0.16000916,0.16525827,0.488833,0.12974553,0.488833,0.19789274,0.24855517,0.24855517,0.14689098,0.14689098,0.24855517,0.06930332,0.0,0.06438148,0.16000916,0.20883822,0.053806476,0.053806476,0.06253563,0.35955507,0.35955507,0.35955507,0.2695065,0.2695065,0.12915932,0.0,0.0,0.09327333,0.007176788,0.2695065,0.12915932,0.2695065,0.29788476,0.29788476,0.29788476,0.09402373,0.29788476,0.6039262,0.33235464,0.5316518,0.11087948,0.20060937,0.22492743,0.5316518,1.0,0.30539396,0.5316518,0.39311272,0.33686712,0.22019693,0.22019693,0.5316518,0.5316518,0.30399948,0.30399948,0.42481512,0.30399948,1.0,0.345376,0.48461127,0.5485756,0.1346863,1.0,0.5453862,0.14983003,0.07753311,0.0817576,0.12870872,1.0,0.2351771,0.6039262,0.20060937,0.1529225,0.6296883,1.0,0.5316518,0.22492743,0.30399948,0.23426028,0.30399948,0.32816243,0.14212817,0.27477968,0.19095384,0.5453862,0.1372302,0.27456382
90		user		put him in prison		0.326304,0.0,0.326304,0.059867688,0.03261429,0.04785293,0.47715724,0.0900539,0.0900539,0.106907904,0.21841605,0.21841605,0.0,0.06823904,0.13098226,0.57486796,0.19132295,0.57486796,0.13985364,0.5085303,0.5085303,0.36074573,0.36074573,0.5085303,0.080785625,0.0,0.0,0.06823904,0.09334007,0.040718604,0.040718604,0.09792222,0.326304,0.18057409,0.326304,0.5518345,0.5518345,0.10379224,0.13944046,0.0,0.1971513,0.05711957,0.5518345,0.11788222,0.5518345,0.33257866,0.33257866,0.33257866,0.0057688043,0.33257866,0.52302605,0.44133395,0.35775298,0.44133395,0.18788014,0.38299587,0.34314138,1.0,0.42322937,0.41405144,0.4393701,0.42548943,0.2872086,0.2872086,0.57486796,1.0,1.0,1.0,0.54876167,1.0,0.3383024,0.15328968,0.3177783,0.26285854,0.14290482,0.30399948,0.68099594,0.15752363,0.051008537,0.326304,0.13278961,0.30399948,0.24052799,0.3596808,0.187378,0.24444242,0.46761873,0.30399948,0.2711285,0.42762765,1.0,1.0,1.0,0.32213283,0.2126108,0.11924296,0.2093375,0.68099594,0.326304,0.2479892
91		user		already in		0.326304,0.0,0.326304,0.0,0.020929715,0.07445234,0.47715724,0.0,0.0,0.008488008,0.21841605,0.21841605,0.0,0.0,0.0,0.21880697,0.058532167,0.21880697,0.0,0.36074573,0.36074573,0.36074573,0.36074573,0.1837731,0.06717109,0.0,0.0,0.0,0.0,0.047274392,0.047274392,0.008225949,0.326304,0.16453972,0.326304,0.041485623,0.03140282,0.041485623,0.13944046,0.0,0.14909391,0.0,0.041485623,0.041485623,0.03140282,0.23290361,0.23290361,0.23290361,0.07865491,0.23290361,0.10357685,0.40271765,0.28456587,0.40271765,0.34900725,0.44971776,0.30092785,1.0,0.5645354,0.15895775,0.28287315,0.28456587,0.024913715,0.024913715,0.21880697,0.28456587,0.40271765,0.40271765,0.19363526,0.40271765,0.05177134,0.43500286,0.34900725,0.2558349,0.24109115,0.121155106,0.20714447,0.11152887,0.22035754,0.326304,0.20550281,0.054066982,0.2812717,0.3697988,0.43500286,0.10767091,0.40271765,0.23426028,0.123091385,0.42762765,1.0,1.0,0.26058382,0.44971776,0.123091385,0.100035384,0.04885643,0.40798655,0.326304,0.43500286
95		user		ophia home		0.0,0.0,0.0,0.0,0.023988277,0.0,0.2373031,0.0,0.00962257,0.09681903,0.00962257,0.09681903,0.0,0.0,0.0378546,0.015868513,0.015868513,0.041391563,0.14629298,0.30658838,0.13636005,0.30658838,0.30658838,0.1974186,0.0,0.0,0.0,0.0,0.10059069,0.0,0.0,0.029802721,0.048962105,0.048962105,0.048962105,0.19023527,0.19023527,0.0,0.0,0.0,0.06342932,0.109558046,0.19023527,0.011951794,0.19023527,0.072478525,0.072478525,0.072478525,0.072478525,0.072478525,0.040727645,0.26454198,0.09106214,0.21970339,0.09425282,0.17213488,0.21970339,0.13213915,0.11727056,0.13762404,0.112237215,0.07545442,0.28894773,0.17459798,0.0,0.11924296,0.11924296,0.11924296,0.121094346,0.11924296,0.34404162,0.14308244,0.1091484,0.09103132,0.00900725,0.22288781,0.20412889,0.01964803,0.0,0.0,0.06455506,0.22288781,0.0,0.0757486,0.14308244,0.09645049,0.081427366,0.27477968,0.06264681,0.24072224,0.11924296,0.100035384,0.2127827,0.14096503,0.06264681,1.0,0.15685143,0.28044412,0.13846059,0.14308244
14		tmn		jillian michaels		0.07552738,0.0,0.0,0.07552738,0.032635197,0.0,0.19636297,0.2370008,0.2370008,0.2370008,0.0,0.2370008,0.0,0.2022811,1.0,0.1664556,0.1664556,0.1664556,0.40624958,0.20507999,0.20507999,0.040735293,0.12321284,0.20507999,0.038702935,0.0,0.0,0.2022811,0.49235806,0.0,0.0,0.0099449735,0.15046872,0.15046872,0.15046872,0.11852351,0.10121048,0.11852351,0.0,0.0,0.021038257,0.0,0.5201577,0.5201577,0.10121048,0.07483383,0.07483383,0.07483383,0.07483383,0.07483383,0.15038592,0.033595346,0.10216381,0.0,0.0,0.38772202,0.10216381,0.16525827,0.0,0.10216381,0.10322753,0.10508356,0.521542,0.049708754,0.10216381,0.13098226,0.13098226,0.13098226,0.15180698,0.15331265,0.18654992,0.10035336,0.054976594,0.1957295,0.0,0.3026007,0.22264235,0.521542,0.0,0.0,0.0,0.3026007,0.0,0.15038592,0.0,0.0,0.16066466,0.16525827,0.10216381,0.40144306,0.13098226,0.0,0.13098226,0.06684552,0.0,0.0378546,0.13440819,0.22264235,0.009470362,0.019203175
18		tmn		dorothy height		0.05814846,0.0,0.05814846,0.04253179,0.0,0.0,0.12498174,0.28976014,0.28976014,0.28976014,0.21987368,0.28976014,0.0,0.23778571,0.40624958,0.10271693,0.08123917,0.10271693,1.0,0.13987833,0.13987833,0.118477866,0.26283363,0.13987833,0.0,0.0,0.048321553,0.23778571,0.48828125,0.0,0.0,0.0,0.09163604,0.09163604,0.09163604,0.071572535,0.071572535,0.0,0.08848332,0.0,0.10687652,0.14762484,0.34564403,0.34564403,0.071572535,0.019966612,0.019966612,0.13922037,0.13922037,0.13922037,0.15915854,0.08772311,0.098507665,0.16020624,0.18006444,0.41199687,0.098507665,0.16889703,0.058431108,0.098507665,0.1531293,0.12955776,0.33279744,0.17990041,0.10271693,0.13985364,0.13985364,0.13985364,0.09152717,0.1472659,0.33561307,0.072224565,0.16324756,0.22899118,0.052234005,0.17775743,0.21689369,0.33279744,0.077823535,0.05814846,0.050031103,0.17775743,0.09681569,0.109195426,0.18006444,0.13399792,0.15903741,0.19789274,0.098507665,0.43386224,0.13985364,0.0,0.13985364,0.08187524,0.0103759635,0.14629298,0.016843282,0.21689369,0.11303299,0.072224565
23		tmn		she ran leg  care. she		0.1274848,0.0,0.1274848,0.08646413,0.05418088,0.07989154,0.09266656,0.047109324,0.049366713,0.06948111,0.049366713,0.06948111,0.0,0.1306645,0.20507999,0.37193686,0.11724218,0.37193686,0.13987833,1.0,1.0,1.0,1.0,1.0,0.120213024,0.0,0.009324571,0.1306645,0.09974485,0.10280451,0.05824184,0.13470766,0.1274848,0.09841776,0.1274848,0.1982837,0.1982837,0.111401655,0.060499914,0.0,0.2083922,0.20623209,0.1982837,0.111401655,0.1982837,0.16052228,0.16052228,0.16052228,0.037614238,0.16052228,0.37430054,0.31700066,0.34267655,0.25877154,0.07898409,0.21223369,0.34267655,0.37430054,0.27134082,0.34267655,0.4574532,0.34858736,0.18602782,0.18602782,0.37193686,0.5085303,0.5085303,0.5085303,0.8021715,0.5085303,0.37288055,0.059624765,0.42310426,0.232488,0.10227525,0.42310426,0.6072664,0.10930263,0.024707269,0.1274848,0.10452548,0.35549852,0.07924946,0.37430054,0.068191536,0.14245515,0.2630267,0.24855517,0.34267655,0.07434039,0.5085303,0.1837731,0.5085303,0.19985527,0.14090154,0.1974186,0.1627191,0.6072664,0.18841577,0.329455
28		tmn		sandra bullock		0.05481431,0.0,0.0,0.05481431,0.0,0.0,0.35657817,0.29798466,0.29798466,0.29798466,0.0,0.29798466,0.0,0.27279618,0.49235806,0.07210248,0.12258054,0.07210248,0.48828125,0.09974485,0.09974485,0.027525775,0.30934602,0.09974485,0.05747501,0.0,0.16666166,0.27279618,1.0,0.03145329,0.03145329,0.0,0.1228649,0.1228649,0.1228649,0.08481257,0.08481257,0.08481257,0.0,0.0,0.006787885,0.16971242,0.44389766,0.44389766,0.08481257,0.10621418,0.10621418,0.10621418,0.10621418,0.10621418,0.14023167,0.018449476,0.1160919,0.0,0.0,0.44987467,0.1160919,0.20883822,0.0,0.1160919,0.1649975,0.060354743,0.4334426,0.15205589,0.1160919,0.1160919,0.09334007,0.09334007,0.14031442,0.26905572,0.21011272,0.05592509,0.041177783,0.21262954,0.0,0.27029926,0.14706582,0.4334426,0.0,0.0,0.0,0.27029926,0.0,0.14023167,0.0,0.028433962,0.19416441,0.20883822,0.1160919,0.44987467,0.09334007,0.0,0.09334007,0.17100735,0.0,0.10059069,0.108063534,0.14706582,0.0,0.0
62		user		told shawn lawn mow burn up		0.163851,0.0,0.163851,0.09105692,0.065193,0.03076985,0.32693005,0.34173033,0.34173033,0.34173033,0.19349435,0.34173033,0.0,0.25073862,0.521542,0.076885484,0.076885484,0.105465785,0.33279744,0.29542586,0.22326525,0.29542586,0.29542586,0.18602782,0.081643395,0.0,0.019925399,0.25073862,0.4334426,0.0,0.0,0.08773877,0.18806605,0.17764969,0.18806605,0.2750401,0.2750401,0.068956114,0.13962972,0.0,0.36167294,0.12516479,0.63527375,0.63527375,0.2750401,0.16022809,0.16022809,0.16022809,0.16022809,0.16022809,0.25832912,0.45870313,0.22745542,0.18408331,0.3817519,0.5758664,0.1879911,0.25832912,0.24830961,0.20885153,0.12372533,0.3540104,1.0,1.0,0.14157897,0.2003897,0.41799924,0.41799924,0.1765084,0.21221095,0.22019693,0.20221403,0.23639596,0.20935123,0.19278784,0.23639596,0.14157897,1.0,0.15690999,0.163851,0.17918797,0.2251881,0.125358,0.35752276,0.3817519,0.15601814,0.295571,0.22019693,0.14157897,0.57631713,0.2872086,0.024913715,0.3105197,0.5186072,0.12025963,0.28894773,0.26770875,0.31482166,0.25518936,0.18001942
70		user		voices my grandmother		0.0817576,0.0,0.0817576,0.0,0.084502146,0.06691729,0.16710463,0.033418633,0.033418633,0.033418633,0.0,0.033418633,0.0,0.15754806,0.18654992,0.488833,0.08798725,0.488833,0.33561307,0.37288055,0.37288055,0.14612727,0.14612727,0.37288055,0.06930332,0.0,0.032711335,0.15754806,0.21011272,0.053806476,0.053806476,0.06253563,0.35955507,0.35955507,0.35955507,0.2695065,0.2695065,0.12915932,0.0,0.0,0.004284572,0.0,0.2695065,0.12915932,0.2695065,0.29788476,0.29788476,0.29788476,0.078759104,0.29788476,0.6039262,0.24111757,0.5316518,0.106890656,0.2003872,0.22492743,0.5316518,1.0,0.30539396,0.5316518,0.3480771,0.33686712,0.22019693,0.22019693,0.5316518,0.5316518,0.3383024,0.3383024,0.42481512,0.3383024,1.0,0.345376,0.48461127,0.5485756,0.1346863,1.0,0.5453862,0.14983003,0.07753311,0.0817576,0.12870872,1.0,0.2351771,0.6039262,0.120734446,0.1529225,0.6296883,1.0,0.5316518,0.22492743,0.3383024,0.05177134,0.3383024,0.32816243,0.14212817,0.34404162,0.19095384,0.5453862,0.0817576,0.120734446
75		user		my mom half		0.20936713,0.0,0.20936713,0.11942117,0.084502146,0.15039557,0.20283759,0.09549283,0.26551533,0.26551533,0.26551533,0.19935885,0.0,0.23062411,0.3026007,0.488833,0.11448157,0.488833,0.17775743,0.42310426,0.35549852,0.42310426,0.42310426,0.42310426,0.14973275,0.0,0.04103785,0.23062411,0.27029926,0.053806476,0.053806476,0.06972779,0.35955507,0.35955507,0.35955507,0.2695065,0.2695065,0.12915932,0.046249304,0.0,0.14763074,0.16655992,0.2695065,0.25452244,0.2695065,0.29788476,0.29788476,0.29788476,0.10724284,0.29788476,0.6039262,0.26527682,0.5316518,0.31267563,0.2734461,0.24804385,0.5316518,1.0,0.30539396,0.5316518,0.20895398,0.33686712,0.23639596,0.23639596,0.5316518,0.5316518,0.30399948,0.30399948,0.42481512,0.30399948,1.0,0.345376,1.0,0.5485756,0.14220871,1.0,0.5453862,0.2251881,0.07753311,0.20936713,0.29836658,1.0,0.2351771,0.6039262,0.2734461,0.1529225,0.6296883,1.0,0.5316518,0.24804385,0.30399948,0.121155106,0.30399948,0.32816243,0.14212817,0.22288781,0.19965841,0.5453862,0.2487729,0.29375064
77		user		shawn mine		0.115463376,0.0,0.115463376,0.021767566,0.0,0.0,0.32693005,0.34173033,0.34173033,0.34173033,0.059713826,0.34173033,0.0,0.25073862,0.521542,0.045512393,0.045512393,0.045512393,0.33279744,0.10930263,0.10930263,0.10930263,0.20804952,0.10930263,0.081643395,0.0,0.0,0.25073862,0.4334426,0.08855647,0.08855647,0.09155989,0.17764969,0.17764969,0.17764969,0.08599919,0.08599919,0.068956114,0.21913399,0.0,0.45496023,0.16084534,0.63527375,0.63527375,0.08599919,0.16022809,0.16022809,0.16022809,0.16022809,0.16022809,0.17440106,0.13330156,0.16926444,0.08564692,0.06646683,0.5758664,0.116299264,0.17440106,0.14157346,0.116299264,0.12372533,0.15392515,1.0,0.12305171,0.116299264,0.15752363,0.15752363,0.15752363,0.1765084,0.17221352,0.14983003,0.19780532,0.08343782,0.18708439,0.13477045,0.2251881,0.116299264,1.0,0.0,0.115463376,0.00398237,0.2251881,0.08040288,0.17440106,0.19780532,0.090926886,0.23055482,0.14983003,0.116299264,0.57631713,0.15752363,0.11152887,0.15752363,0.28459057,0.036912136,0.01964803,0.11011338,0.09583272,0.115463376,0.19780532
81		user		did my mom know		0.14803773,0.0,0.14803773,0.012140548,0.084502146,0.15039557,0.20283759,0.09549283,0.09549283,0.098668404,0.1811664,0.1811664,0.0,0.23062411,0.3026007,0.488833,0.16230418,0.488833,0.17775743,0.35549852,0.35549852,0.14612727,0.14612727,0.35549852,0.14973275,0.0,0.08325715,0.23062411,0.27029926,0.22181599,0.15048526,0.06972779,0.35955507,0.35955507,0.35955507,0.2695065,0.2695065,0.13672741,0.13391434,0.0,0.030833993,0.01571251,0.2695065,0.25452244,0.2695065,0.29788476,0.29788476,0.29788476,0.16486153,0.29788476,0.6039262,0.22146592,0.5316518,0.10032739,0.2003872,0.24804385,0.5316518,1.0,0.30539396,0.5316518,1.0,0.33686712,0.2251881,0.22019693,0.5316518,0.5316518,0.30399948,0.30399948,0.42481512,0.30399948,1.0,0.345376,0.48461127,0.5485756,0.14220871,1.0,0.5453862,0.2251881,0.1531427,0.14803773,0.12870872,1.0,0.30713984,0.6039262,0.120734446,0.22118051,0.6296883,1.0,1.0,0.24804385,0.30399948,0.054066982,0.30399948,0.32816243,0.14212817,0.22288781,0.19965841,0.5453862,0.14803773,0.120734446
96		user		safe		0.10221324,0.0,0.060331333,0.10221324,0.062143095,0.096917614,0.102347896,0.0,0.063666865,0.063666865,0.08640755,0.08640755,0.0,0.04490154,0.13440819,0.17104805,0.17104805,0.17104805,0.016843282,0.28163013,0.14189398,0.28163013,0.28163013,0.1627191,0.0,0.0,0.0030443205,0.04490154,0.108063534,0.09719022,0.0,0.051368628,0.19834594,0.19834594,0.19834594,0.12101272,0.12101272,0.09488667,0.0,0.0,0.16566977,0.009943372,0.12101272,0.09488667,0.12101272,0.21745048,0.21745048,0.21745048,0.010917742,0.21745048,0.33527905,0.25607133,0.21753612,0.25607133,0.21145022,0.29980847,0.31841692,0.33527905,0.14946832,0.2618163,0.082286894,0.15040173,0.26770875,0.26770875,0.21753612,0.21753612,0.28967482,0.25607133,0.20243226,0.25607133,0.19095384,0.10194143,0.28945753,0.21996875,0.21996875,0.19965841,0.21753612,0.11011338,0.11294568,0.16164996,0.0752013,0.19965841,0.23098607,0.36850792,0.096468076,0.16293669,0.2773515,0.19095384,0.21753612,0.15544151,0.2093375,0.04885643,0.2093375,0.2532029,0.18886055,0.15685143,1.0,0.289323,0.10528636,0.08238054
0		tmn		the heisman vote filled with 		1.0,0.0,1.0,1.0,0.06034576,0.052217178,0.14625931,0.27409145,0.27409145,0.27409145,0.3895282,0.3895282,0.0,0.013680147,0.07552738,0.33999527,0.17303583,0.33999527,0.05814846,0.21178707,0.21178707,0.21178707,0.21178707,0.1274848,0.07456999,0.0,0.0,0.013680147,0.05481431,0.10384083,0.073609814,0.14290245,1.0,1.0,1.0,0.12413767,0.12413767,0.12413767,0.13011743,0.0,0.15030822,0.03329325,0.105067514,0.12413767,0.12413767,0.19376981,0.19376981,0.19376981,0.09822399,0.19376981,0.097335055,0.34568247,0.34551686,0.34568247,1.0,0.4142387,0.32844034,0.326304,0.5686453,0.18264745,0.13861227,0.34551686,0.163851,0.163851,0.33999527,0.34551686,0.34568247,0.34568247,0.16284226,0.34568247,0.0817576,0.26529688,0.465512,0.30723727,0.21821246,0.20936713,0.29431483,0.115463376,0.32792956,1.0,0.42576125,0.14803773,0.25929824,0.6439373,1.0,0.245067,0.465512,0.20060937,0.19096445,0.24143097,0.326304,0.326304,0.22474751,0.4142387,0.19096445,0.0,0.10221324,0.511757,1.0,0.26529688
2		tmn		the heisman filled 		1.0,0.0,1.0,0.0,0.06034576,0.052217178,0.14625931,0.0,0.0,0.0,0.3895282,0.3895282,0.0,0.0,0.0,0.33999527,0.054271553,0.33999527,0.05814846,0.21178707,0.21178707,0.21178707,0.21178707,0.1274848,0.0,0.0,0.0,0.0,0.0,0.10384083,0.073609814,0.14290245,1.0,0.1990399,1.0,0.08172937,0.08172937,0.08172937,0.13011743,0.0,0.15030822,0.0,0.0,0.08172937,0.08172937,0.18692952,0.18692952,0.18692952,0.09822399,0.18692952,0.097335055,0.34568247,0.28154334,0.34568247,0.465512,0.4142387,0.32844034,0.326304,0.5686453,0.18264745,0.091676824,0.28154334,0.163851,0.163851,0.33999527,0.28154334,0.34568247,0.34568247,0.16284226,0.34568247,0.0817576,0.26529688,0.465512,0.26829582,0.21821246,0.20936713,0.29431483,0.115463376,0.32792956,1.0,0.42576125,0.14803773,0.25929824,0.6439373,0.26529688,0.245067,0.465512,0.0817576,0.19096445,0.23504537,0.326304,0.326304,0.22474751,0.4142387,0.19096445,0.0,0.060331333,0.511757,1.0,0.26529688
15		tmn		trump hints  has picked his		0.33999527,0.0,0.33999527,0.17303583,0.075997785,0.092518054,0.104673855,0.06328541,0.06328541,0.21027851,0.087567575,0.21027851,0.0,0.07844888,0.1664556,1.0,1.0,1.0,0.10271693,0.37193686,0.37193686,0.112829015,0.13134615,0.37193686,0.02003004,0.0,0.030210642,0.07844888,0.07210248,0.09028299,0.08756283,0.023338731,0.33999527,0.1389549,0.33999527,0.19998513,0.19998513,0.10575128,0.0,0.0,0.111998394,0.0,0.19998513,0.10575128,0.19998513,0.19339773,0.19339773,0.19339773,0.1073515,0.19339773,0.21475886,0.23236659,0.23582047,0.23236659,0.1389549,0.20908056,0.15261064,0.488833,0.27815235,0.1894448,0.24431308,0.23434134,0.076885484,0.076885484,1.0,0.57486796,0.57486796,0.57486796,0.47974497,0.57486796,0.488833,0.03698441,0.15059935,0.11969769,0.09660445,0.488833,0.7973483,0.045512393,0.063446485,0.33999527,0.19501299,0.488833,0.11448963,0.2729649,0.1389549,0.1440862,0.23236659,0.488833,0.15840903,0.11537075,0.57486796,0.21880697,0.57486796,0.20908056,0.15840903,0.015868513,0.17104805,0.7973483,0.33999527,0.1312511
17		tmn		trump  has picked his staff		0.33999527,0.0,0.33999527,0.17303583,0.075997785,0.092518054,0.104673855,0.07567504,0.07567504,0.21027851,0.14839889,0.21027851,0.0,0.07844888,0.1664556,1.0,1.0,1.0,0.10271693,0.37193686,0.37193686,0.13185848,0.13185848,0.37193686,0.042889144,0.0,0.030210642,0.07844888,0.07210248,0.19510114,0.17071898,0.023338731,0.33999527,0.1389549,0.33999527,0.19998513,0.19998513,0.16913144,0.0,0.0,0.111998394,0.022882633,0.19998513,0.16913144,0.19998513,0.19339773,0.19339773,0.19339773,0.1489563,0.2251133,0.21475886,0.23236659,0.23582047,0.23236659,0.14151114,0.20908056,0.15261064,0.488833,0.27815235,0.1894448,0.24431308,0.23434134,0.105465785,0.076885484,1.0,0.57486796,0.57486796,0.57486796,0.47974497,0.57486796,0.488833,0.119973816,0.15059935,0.20018414,0.09660445,0.488833,0.7973483,0.045512393,0.093364574,0.33999527,0.19501299,0.488833,0.11448963,0.2729649,0.14018278,0.1440862,0.23236659,0.488833,0.15840903,0.11537075,0.57486796,0.21880697,0.57486796,0.20908056,0.15840903,0.041391563,0.17104805,0.7973483,0.33999527,0.1312511
19		tmn		she ran leg irons. away from		0.21178707,0.0,0.21178707,0.08646413,0.05418088,0.07989154,0.20910972,0.006211295,0.1013632,0.1013632,0.13202694,0.13202694,0.0,0.1306645,0.20507999,0.37193686,0.11724218,0.37193686,0.13987833,1.0,1.0,1.0,1.0,1.0,0.120213024,0.0,0.009324571,0.1306645,0.09974485,0.05824184,0.05824184,0.13470766,0.21178707,0.1876324,0.21178707,0.24040598,0.24040598,0.111401655,0.060499914,0.0,0.2083922,0.20623209,0.24040598,0.111401655,0.24040598,0.16052228,0.16052228,0.16052228,0.057509903,0.16052228,0.37430054,0.5140425,0.34267655,0.25877154,0.32187364,0.36183652,0.34267655,0.37430054,0.27134082,0.34267655,0.4574532,0.34858736,0.29542586,0.29542586,0.37193686,0.5085303,0.5085303,0.5085303,0.8021715,0.5085303,0.37288055,0.16858657,0.42310426,0.232488,0.1134112,0.42310426,0.6072664,0.10930263,0.05989061,0.21178707,0.10452548,0.35549852,0.12176151,0.37430054,0.32187364,0.14929442,0.2630267,0.24855517,0.34267655,0.2889536,0.5085303,0.36074573,0.5085303,0.19985527,0.14090154,0.30658838,0.28163013,0.6072664,0.22884181,0.329455
20		tmn		ran irons.  from care. she		0.21178707,0.0,0.21178707,0.0,0.032030273,0.07989154,0.20910972,0.047109324,0.049366713,0.06948111,0.13202694,0.13202694,0.0,0.1306645,0.20507999,0.37193686,0.11724218,0.37193686,0.13987833,1.0,1.0,1.0,1.0,1.0,0.120213024,0.0,0.009324571,0.1306645,0.09974485,0.10280451,0.05824184,0.13470766,0.21178707,0.12137246,0.21178707,0.1982837,0.1982837,0.111401655,0.060499914,0.0,0.16582988,0.04866353,0.1982837,0.111401655,0.1982837,0.16052228,0.16052228,0.16052228,0.037614238,0.16052228,0.37430054,0.25171718,0.34267655,0.25171718,0.19750534,0.19985527,0.34267655,0.37430054,0.27134082,0.34267655,0.4574532,0.26254088,0.22326525,0.22326525,0.37193686,0.5085303,0.5085303,0.5085303,0.8021715,0.5085303,0.37288055,0.13439497,0.38863757,0.232488,0.10227525,0.35549852,0.6072664,0.10930263,0.05989061,0.21178707,0.10452548,0.35549852,0.12176151,0.37430054,0.19750534,0.14245515,0.2630267,0.24855517,0.34267655,0.2889536,0.5085303,0.36074573,0.5085303,0.19985527,0.08623766,0.13636005,0.14189398,0.6072664,0.21178707,0.13439497
21		tmn		She ran leg  away from		0.21178707,0.0,0.21178707,0.08646413,0.05418088,0.06917952,0.20910972,0.006211295,0.1013632,0.1013632,0.13202694,0.13202694,0.0,0.03171104,0.040735293,0.112829015,0.112829015,0.13185848,0.118477866,1.0,1.0,1.0,1.0,1.0,0.037570357,0.0,0.009324571,0.03171104,0.027525775,0.05824184,0.05824184,0.050244037,0.21178707,0.1876324,0.21178707,0.24040598,0.24040598,0.102094196,0.0592667,0.0,0.2083922,0.20623209,0.24040598,0.102094196,0.24040598,0.07757754,0.07757754,0.07757754,0.057509903,0.07757754,0.2907679,0.5140425,0.1546538,0.25877154,0.32187364,0.36183652,0.1897091,0.36074573,0.124239646,0.11736636,0.021541785,0.34858736,0.29542586,0.29542586,0.11294992,0.19873093,0.23704217,0.21971561,0.102414,0.21971561,0.14612727,0.16858657,0.42310426,0.15098172,0.1134112,0.42310426,0.13980393,0.10930263,0.05989061,0.21178707,0.10301305,0.14612727,0.12176151,0.2300921,0.32187364,0.14929442,0.21971561,0.14689098,0.14090154,0.2889536,0.36074573,0.36074573,0.26543412,0.17441766,0.14090154,0.30658838,0.28163013,0.24451315,0.22884181,0.329455
